Customer ID,Name,City,Purchase Amount,Purchase Date,Product Category,Payment Method,Rating
3878,Customer_3878,Chicago,3691.57,2022-06-11 13:00:00,Clothing,Cash,3.0
3879,Customer_3879,Phoenix,1101.93,2022-06-11 14:00:00,Electronics,PayPal,4.0
3880,Customer_3880,Houston,2231.99,2022-06-11 15:00:00,Clothing,Cash,4.0
3881,Customer_3881,New York,108.53,2022-06-11 16:00:00,Clothing,PayPal,4.0
3882,Customer_3882,Los Angeles,2066.99,2022-06-11 17:00:00,Electronics,Credit Card,5.0
3883,Customer_3883,New York,2937.15,2022-06-11 18:00:00,Electronics,PayPal,1.0
3884,Customer_3884,Phoenix,418.51,2022-06-11 19:00:00,Home,Cash,3.0
3885,Customer_3885,Chicago,601.65,2022-06-11 20:00:00,Clothing,Cash,3.0
3886,Customer_3886,Chicago,3428.8,2022-06-11 21:00:00,Home,Credit Card,3.0
3887,Customer_3887,Chicago,2140.35,2022-06-11 22:00:00,Clothing,Credit Card,
3888,Customer_3888,Los Angeles,3156.2,2022-06-11 23:00:00,Clothing,PayPal,2.0
3889,Customer_3889,Houston,3707.09,2022-06-12 00:00:00,Electronics,Cash,4.0
3890,Customer_3890,Chicago,4192.91,2022-06-12 01:00:00,Electronics,Cash,1.0
3891,Customer_3891,Houston,586.63,2022-06-12 02:00:00,Electronics,Cash,4.0
3892,Customer_3892,Houston,4797.38,2022-06-12 03:00:00,Books,Credit Card,2.0
3893,Customer_3893,Los Angeles,2416.85,2022-06-12 04:00:00,Clothing,Credit Card,1.0
3894,Customer_3894,Chicago,1557.96,2022-06-12 05:00:00,Books,Credit Card,3.0
3895,Customer_3895,Houston,1657.98,2022-06-12 06:00:00,Electronics,Credit Card,5.0
3896,Customer_3896,Houston,1384.63,2022-06-12 07:00:00,Electronics,Cash,3.0
3897,Customer_3897,New York,4260.25,2022-06-12 08:00:00,Electronics,Credit Card,2.0
3898,Customer_3898,Chicago,3312.68,2022-06-12 09:00:00,Clothing,Cash,5.0
3899,Customer_3899,Los Angeles,4751.14,2022-06-12 10:00:00,Books,Credit Card,3.0
3900,Customer_3900,Chicago,1729.77,2022-06-12 11:00:00,Home,Cash,4.0
3901,Customer_3901,Phoenix,2916.59,2022-06-12 12:00:00,Clothing,Cash,1.0
3902,Customer_3902,Los Angeles,981.67,2022-06-12 13:00:00,Electronics,PayPal,5.0
3903,Customer_3903,Los Angeles,2660.8,2022-06-12 14:00:00,Books,PayPal,3.0
3904,Customer_3904,New York,3978.98,2022-06-12 15:00:00,Home,Credit Card,1.0
3905,Customer_3905,Phoenix,3211.56,2022-06-12 16:00:00,Home,PayPal,1.0
3906,Customer_3906,New York,603.37,2022-06-12 17:00:00,Books,PayPal,3.0
3907,Customer_3907,Los Angeles,3623.41,2022-06-12 18:00:00,Home,PayPal,2.0
3908,Customer_3908,Los Angeles,1937.24,2022-06-12 19:00:00,Clothing,Cash,4.0
3909,Customer_3909,Phoenix,2696.71,2022-06-12 20:00:00,Home,Credit Card,1.0
3910,Customer_3910,Houston,3576.05,2022-06-12 21:00:00,Books,PayPal,1.0
3911,Customer_3911,New York,2065.45,2022-06-12 22:00:00,Electronics,Credit Card,3.0
3912,Customer_3912,Phoenix,1655.4,2022-06-12 23:00:00,Clothing,PayPal,3.0
3913,Customer_3913,Houston,2877.4,2022-06-13 00:00:00,Clothing,Credit Card,4.0
3914,Customer_3914,Houston,3566.43,2022-06-13 01:00:00,Home,Cash,1.0
3915,Customer_3915,Houston,2695.25,2022-06-13 02:00:00,Electronics,Credit Card,2.0
3916,Customer_3916,Los Angeles,3470.79,2022-06-13 03:00:00,Electronics,PayPal,3.0
3917,Customer_3917,Los Angeles,2041.67,2022-06-13 04:00:00,Books,Credit Card,1.0
3918,Customer_3918,Phoenix,1315.66,2022-06-13 05:00:00,Electronics,Cash,3.0
3919,Customer_3919,New York,3464.03,2022-06-13 06:00:00,Books,Credit Card,4.0
3920,Customer_3920,Chicago,2998.96,2022-06-13 07:00:00,Home,Cash,3.0
3921,Customer_3921,New York,3598.19,2022-06-13 08:00:00,Clothing,PayPal,5.0
3922,Customer_3922,Houston,1627.55,2022-06-13 09:00:00,Books,Cash,2.0
3923,Customer_3923,Los Angeles,820.39,2022-06-13 10:00:00,Books,Cash,3.0
3924,Customer_3924,Phoenix,1115.39,2022-06-13 11:00:00,Electronics,PayPal,3.0
3925,Customer_3925,Chicago,4011.77,2022-06-13 12:00:00,Books,PayPal,1.0
3926,Customer_3926,Phoenix,1485.59,2022-06-13 13:00:00,Home,Credit Card,2.0
3927,Customer_3927,Los Angeles,1222.06,2022-06-13 14:00:00,Home,Credit Card,5.0
3928,Customer_3928,Los Angeles,1672.63,2022-06-13 15:00:00,Books,PayPal,5.0
3929,Customer_3929,Phoenix,3491.32,2022-06-13 16:00:00,Electronics,Credit Card,3.0
3930,Customer_3930,New York,,2022-06-13 17:00:00,Electronics,Cash,5.0
3931,Customer_3931,Phoenix,778.77,2022-06-13 18:00:00,Clothing,Cash,5.0
3932,Customer_3932,Phoenix,1218.09,2022-06-13 19:00:00,Electronics,Credit Card,4.0
3933,Customer_3933,Chicago,4905.39,2022-06-13 20:00:00,Electronics,PayPal,5.0
3934,Customer_3934,Chicago,2666.91,2022-06-13 21:00:00,Books,Cash,2.0
3935,Customer_3935,Chicago,3862.51,2022-06-13 22:00:00,Clothing,PayPal,4.0
3936,Customer_3936,Phoenix,1507.83,2022-06-13 23:00:00,Clothing,Credit Card,2.0
3937,Customer_3937,Los Angeles,2381.11,2022-06-14 00:00:00,Books,Credit Card,3.0
3938,Customer_3938,Phoenix,1147.01,2022-06-14 01:00:00,Electronics,PayPal,3.0
3939,Customer_3939,Phoenix,503.63,2022-06-14 02:00:00,Clothing,Credit Card,5.0
3940,Customer_3940,,1778.2,2022-06-14 03:00:00,Home,Credit Card,2.0
3941,Customer_3941,,4885.21,2022-06-14 04:00:00,Electronics,PayPal,3.0
3942,Customer_3942,New York,2778.33,2022-06-14 05:00:00,Home,PayPal,5.0
3943,Customer_3943,Chicago,361.53,2022-06-14 06:00:00,Home,PayPal,5.0
3944,Customer_3944,Los Angeles,978.13,2022-06-14 07:00:00,Clothing,Cash,4.0
3945,Customer_3945,New York,3699.76,2022-06-14 08:00:00,Home,PayPal,1.0
3946,Customer_3946,Chicago,2927.76,2022-06-14 09:00:00,Books,Cash,3.0
3947,Customer_3947,Phoenix,308.59,2022-06-14 10:00:00,Electronics,Cash,
3948,Customer_3948,New York,2650.49,2022-06-14 11:00:00,Books,Credit Card,5.0
3949,Customer_3949,New York,2565.51,2022-06-14 12:00:00,Home,PayPal,1.0
3950,Customer_3950,Chicago,971.98,2022-06-14 13:00:00,Clothing,Cash,2.0
3951,Customer_3951,New York,4883.4,2022-06-14 14:00:00,Home,Credit Card,3.0
3952,Customer_3952,Los Angeles,719.72,2022-06-14 15:00:00,Home,Credit Card,5.0
3953,Customer_3953,Houston,3603.12,2022-06-14 16:00:00,Books,Cash,4.0
3954,Customer_3954,Chicago,1770.15,2022-06-14 17:00:00,Home,Credit Card,2.0
3955,Customer_3955,Los Angeles,256.55,2022-06-14 18:00:00,Clothing,Credit Card,4.0
3956,Customer_3956,New York,1850.27,2022-06-14 19:00:00,Home,PayPal,5.0
3957,Customer_3957,Chicago,4145.88,2022-06-14 20:00:00,Clothing,PayPal,5.0
3958,Customer_3958,Houston,1289.15,2022-06-14 21:00:00,Clothing,Cash,1.0
3959,Customer_3959,Houston,,2022-06-14 22:00:00,Clothing,Cash,5.0
3960,Customer_3960,Chicago,623.19,2022-06-14 23:00:00,Electronics,Credit Card,3.0
3961,Customer_3961,Los Angeles,2905.16,2022-06-15 00:00:00,Books,Credit Card,4.0
3962,Customer_3962,Chicago,822.38,2022-06-15 01:00:00,Electronics,Credit Card,3.0
3963,Customer_3963,Phoenix,1051.76,2022-06-15 02:00:00,Electronics,Credit Card,2.0
3964,Customer_3964,Phoenix,126.95,2022-06-15 03:00:00,Clothing,Credit Card,4.0
3965,Customer_3965,Chicago,2383.52,2022-06-15 04:00:00,Electronics,Credit Card,4.0
3966,Customer_3966,Chicago,4523.3,2022-06-15 05:00:00,Books,PayPal,4.0
3967,Customer_3967,New York,2286.52,2022-06-15 06:00:00,Clothing,PayPal,4.0
3968,Customer_3968,New York,4356.94,2022-06-15 07:00:00,Books,PayPal,3.0
3969,Customer_3969,New York,3056.85,2022-06-15 08:00:00,Electronics,Cash,
3970,Customer_3970,Los Angeles,4248.97,2022-06-15 09:00:00,Clothing,Credit Card,4.0
3971,Customer_3971,Phoenix,3012.64,2022-06-15 10:00:00,Books,Credit Card,4.0
3972,Customer_3972,Chicago,2712.43,2022-06-15 11:00:00,Clothing,PayPal,4.0
3973,Customer_3973,Phoenix,3331.76,2022-06-15 12:00:00,Clothing,Cash,3.0
3974,Customer_3974,Los Angeles,1871.42,2022-06-15 13:00:00,Clothing,Cash,4.0
3975,Customer_3975,Los Angeles,645.95,2022-06-15 14:00:00,Electronics,PayPal,3.0
3976,Customer_3976,Phoenix,628.34,2022-06-15 15:00:00,Electronics,PayPal,4.0
3977,Customer_3977,Phoenix,4147.64,2022-06-15 16:00:00,Clothing,Credit Card,1.0
3978,Customer_3978,Phoenix,4997.19,2022-06-15 17:00:00,Electronics,Cash,3.0
3979,Customer_3979,Chicago,1266.54,2022-06-15 18:00:00,Clothing,PayPal,1.0
3980,Customer_3980,New York,4113.22,2022-06-15 19:00:00,Home,Cash,5.0
3981,Customer_3981,Phoenix,2562.72,2022-06-15 20:00:00,Electronics,PayPal,3.0
3982,Customer_3982,Chicago,2553.53,2022-06-15 21:00:00,Clothing,Cash,3.0
3983,Customer_3983,Los Angeles,3380.28,2022-06-15 22:00:00,Electronics,Credit Card,
3984,Customer_3984,Chicago,2083.26,2022-06-15 23:00:00,Books,PayPal,4.0
3985,Customer_3985,Los Angeles,3457.49,2022-06-16 00:00:00,Electronics,Credit Card,3.0
3986,Customer_3986,Los Angeles,3653.07,2022-06-16 01:00:00,Books,Cash,2.0
3987,Customer_3987,Los Angeles,2218.43,2022-06-16 02:00:00,Home,PayPal,5.0
3988,Customer_3988,Phoenix,1603.25,2022-06-16 03:00:00,Electronics,Credit Card,1.0
3989,Customer_3989,Chicago,1311.7,2022-06-16 04:00:00,Electronics,PayPal,3.0
3990,Customer_3990,Houston,2749.76,2022-06-16 05:00:00,Electronics,Cash,4.0
3991,Customer_3991,Chicago,256.79,2022-06-16 06:00:00,Home,PayPal,3.0
3992,Customer_3992,Los Angeles,3149.89,2022-06-16 07:00:00,Home,Credit Card,5.0
3993,Customer_3993,Los Angeles,810.69,2022-06-16 08:00:00,Books,Credit Card,4.0
3994,Customer_3994,Houston,611.25,2022-06-16 09:00:00,Clothing,Cash,5.0
3995,Customer_3995,New York,273.11,2022-06-16 10:00:00,Books,Cash,1.0
3996,Customer_3996,Los Angeles,2031.24,2022-06-16 11:00:00,Books,PayPal,2.0
3997,Customer_3997,Los Angeles,3360.86,2022-06-16 12:00:00,Electronics,Cash,2.0
3998,Customer_3998,Houston,961.87,2022-06-16 13:00:00,Home,Cash,3.0
3999,Customer_3999,Houston,342.74,2022-06-16 14:00:00,Books,PayPal,2.0
4000,Customer_4000,New York,3804.64,2022-06-16 15:00:00,Clothing,Credit Card,1.0
4001,Customer_4001,New York,314.81,2022-06-16 16:00:00,Clothing,Credit Card,4.0
4002,Customer_4002,Houston,3711.73,2022-06-16 17:00:00,Home,PayPal,2.0
4003,Customer_4003,Los Angeles,246.38,2022-06-16 18:00:00,Clothing,PayPal,4.0
4004,Customer_4004,Houston,2312.05,2022-06-16 19:00:00,Home,Credit Card,4.0
4005,Customer_4005,Chicago,2440.67,2022-06-16 20:00:00,Clothing,Credit Card,3.0
4006,Customer_4006,Houston,1821.52,2022-06-16 21:00:00,Clothing,Cash,3.0
4007,Customer_4007,New York,4527.62,2022-06-16 22:00:00,Clothing,Credit Card,3.0
4008,Customer_4008,Houston,2898.46,2022-06-16 23:00:00,Electronics,Credit Card,3.0
4009,Customer_4009,New York,4830.43,2022-06-17 00:00:00,Home,Credit Card,2.0
4010,Customer_4010,Chicago,899.45,2022-06-17 01:00:00,Clothing,Cash,1.0
4011,Customer_4011,Los Angeles,3451.5,2022-06-17 02:00:00,Books,PayPal,2.0
4012,Customer_4012,Phoenix,2311.48,2022-06-17 03:00:00,Home,PayPal,1.0
4013,Customer_4013,New York,1201.26,2022-06-17 04:00:00,Home,PayPal,
4014,Customer_4014,New York,1487.82,2022-06-17 05:00:00,Electronics,PayPal,2.0
4015,Customer_4015,Houston,4388.12,2022-06-17 06:00:00,Books,PayPal,5.0
4016,Customer_4016,New York,3286.68,2022-06-17 07:00:00,Electronics,Credit Card,3.0
4017,Customer_4017,Los Angeles,3510.68,2022-06-17 08:00:00,Home,PayPal,
4018,Customer_4018,Houston,3815.87,2022-06-17 09:00:00,Home,PayPal,
4019,Customer_4019,Phoenix,1944.03,2022-06-17 10:00:00,Electronics,PayPal,4.0
4020,Customer_4020,Phoenix,535.63,2022-06-17 11:00:00,Clothing,Cash,4.0
4021,Customer_4021,New York,4107.19,2022-06-17 12:00:00,Books,Cash,3.0
4022,Customer_4022,Houston,2622.82,2022-06-17 13:00:00,Books,Cash,2.0
4023,Customer_4023,Los Angeles,4291.5,2022-06-17 14:00:00,Electronics,Cash,1.0
4024,Customer_4024,Los Angeles,2618.71,2022-06-17 15:00:00,Books,Credit Card,4.0
4025,Customer_4025,Phoenix,2135.61,2022-06-17 16:00:00,Clothing,PayPal,3.0
4026,Customer_4026,Houston,2514.7,2022-06-17 17:00:00,Electronics,Credit Card,2.0
4027,Customer_4027,Los Angeles,1719.62,2022-06-17 18:00:00,Books,PayPal,5.0
4028,Customer_4028,Los Angeles,4155.91,2022-06-17 19:00:00,Clothing,Credit Card,5.0
4029,Customer_4029,New York,3040.1,2022-06-17 20:00:00,Clothing,Credit Card,3.0
4030,Customer_4030,New York,4343.16,2022-06-17 21:00:00,Electronics,Cash,1.0
4031,Customer_4031,Los Angeles,4095.36,2022-06-17 22:00:00,Clothing,Credit Card,2.0
4032,Customer_4032,Houston,3813.03,2022-06-17 23:00:00,Home,PayPal,4.0
4033,Customer_4033,Los Angeles,987.14,2022-06-18 00:00:00,Clothing,Credit Card,1.0
4034,Customer_4034,New York,4608.63,2022-06-18 01:00:00,Home,Cash,2.0
4035,Customer_4035,Chicago,2383.84,2022-06-18 02:00:00,Home,PayPal,5.0
4036,Customer_4036,New York,3366.79,2022-06-18 03:00:00,Electronics,Credit Card,4.0
4037,Customer_4037,Houston,3043.54,2022-06-18 04:00:00,Electronics,Credit Card,2.0
4038,Customer_4038,Los Angeles,4878.96,2022-06-18 05:00:00,Books,Credit Card,1.0
4039,Customer_4039,Los Angeles,1742.3,2022-06-18 06:00:00,Clothing,PayPal,2.0
4040,Customer_4040,Los Angeles,4945.57,2022-06-18 07:00:00,Electronics,Cash,4.0
4041,Customer_4041,Houston,3572.32,2022-06-18 08:00:00,Clothing,PayPal,4.0
4042,Customer_4042,Houston,3670.89,2022-06-18 09:00:00,Clothing,Cash,5.0
4043,Customer_4043,Los Angeles,4123.91,2022-06-18 10:00:00,Clothing,Cash,2.0
4044,Customer_4044,Chicago,448.0,2022-06-18 11:00:00,Books,PayPal,3.0
4045,Customer_4045,Houston,4684.18,2022-06-18 12:00:00,Clothing,Cash,
4046,Customer_4046,Chicago,1028.17,2022-06-18 13:00:00,Books,Credit Card,3.0
4047,Customer_4047,New York,3408.14,2022-06-18 14:00:00,Books,Credit Card,4.0
4048,Customer_4048,Phoenix,4472.5,2022-06-18 15:00:00,Clothing,Credit Card,3.0
4049,Customer_4049,Los Angeles,4531.53,2022-06-18 16:00:00,Electronics,Cash,2.0
4050,Customer_4050,Phoenix,902.93,2022-06-18 17:00:00,Clothing,Cash,5.0
4051,Customer_4051,New York,,2022-06-18 18:00:00,Clothing,Cash,3.0
4052,Customer_4052,Phoenix,3801.01,2022-06-18 19:00:00,Books,Credit Card,4.0
4053,Customer_4053,Chicago,3812.37,2022-06-18 20:00:00,Home,Cash,3.0
4054,Customer_4054,New York,4410.52,2022-06-18 21:00:00,Books,PayPal,3.0
4055,Customer_4055,New York,4272.56,2022-06-18 22:00:00,Home,Credit Card,3.0
4056,Customer_4056,Los Angeles,2223.8,2022-06-18 23:00:00,Clothing,PayPal,4.0
4057,Customer_4057,Houston,3772.16,2022-06-19 00:00:00,Electronics,Credit Card,1.0
4058,Customer_4058,Chicago,3705.15,2022-06-19 01:00:00,Books,PayPal,4.0
4059,Customer_4059,Los Angeles,2568.84,2022-06-19 02:00:00,Electronics,Credit Card,2.0
4060,Customer_4060,Houston,4570.85,2022-06-19 03:00:00,Clothing,PayPal,3.0
4061,Customer_4061,Phoenix,4256.86,2022-06-19 04:00:00,Books,PayPal,1.0
4062,Customer_4062,Los Angeles,4342.29,2022-06-19 05:00:00,Clothing,Cash,5.0
4063,Customer_4063,New York,2734.95,2022-06-19 06:00:00,Clothing,PayPal,5.0
4064,Customer_4064,Phoenix,100.73,2022-06-19 07:00:00,Home,Cash,3.0
4065,Customer_4065,New York,3104.54,2022-06-19 08:00:00,Electronics,PayPal,3.0
4066,Customer_4066,Phoenix,3460.38,2022-06-19 09:00:00,Books,Credit Card,3.0
4067,Customer_4067,Phoenix,3238.81,2022-06-19 10:00:00,Books,PayPal,2.0
4068,Customer_4068,Houston,2970.32,2022-06-19 11:00:00,Books,PayPal,1.0
4069,Customer_4069,Los Angeles,1366.35,2022-06-19 12:00:00,Electronics,Cash,3.0
4070,Customer_4070,New York,2499.55,2022-06-19 13:00:00,Electronics,Cash,4.0
4071,Customer_4071,Los Angeles,742.32,2022-06-19 14:00:00,Electronics,PayPal,
4072,Customer_4072,Phoenix,4670.17,2022-06-19 15:00:00,Home,PayPal,2.0
4073,Customer_4073,Houston,1592.78,2022-06-19 16:00:00,Electronics,PayPal,3.0
4074,Customer_4074,Chicago,1324.59,2022-06-19 17:00:00,Electronics,Credit Card,3.0
4075,Customer_4075,Phoenix,3077.68,2022-06-19 18:00:00,Home,PayPal,4.0
4076,Customer_4076,Phoenix,919.89,2022-06-19 19:00:00,Electronics,PayPal,4.0
4077,Customer_4077,Chicago,3583.26,2022-06-19 20:00:00,Clothing,Credit Card,3.0
4078,Customer_4078,Los Angeles,2456.8,2022-06-19 21:00:00,Books,Cash,5.0
4079,Customer_4079,Los Angeles,623.76,2022-06-19 22:00:00,Books,Cash,2.0
4080,Customer_4080,Phoenix,4988.22,2022-06-19 23:00:00,Home,Cash,2.0
4081,Customer_4081,New York,3602.06,2022-06-20 00:00:00,Clothing,Cash,3.0
4082,Customer_4082,Los Angeles,494.08,2022-06-20 01:00:00,Electronics,Credit Card,2.0
4083,Customer_4083,Houston,3406.06,2022-06-20 02:00:00,Books,PayPal,1.0
4084,Customer_4084,Phoenix,3982.76,2022-06-20 03:00:00,Home,Cash,1.0
4085,Customer_4085,Chicago,3096.34,2022-06-20 04:00:00,Home,Credit Card,2.0
4086,Customer_4086,Los Angeles,1192.96,2022-06-20 05:00:00,Clothing,PayPal,2.0
4087,Customer_4087,Houston,4741.41,2022-06-20 06:00:00,Home,Cash,4.0
4088,Customer_4088,Phoenix,3665.11,2022-06-20 07:00:00,Home,PayPal,1.0
4089,Customer_4089,Phoenix,4542.78,2022-06-20 08:00:00,Books,Cash,3.0
4090,Customer_4090,Los Angeles,406.59,2022-06-20 09:00:00,Electronics,Cash,4.0
4091,Customer_4091,Houston,4579.35,2022-06-20 10:00:00,Books,Credit Card,4.0
4092,Customer_4092,Phoenix,1643.63,2022-06-20 11:00:00,Home,Credit Card,
4093,Customer_4093,Los Angeles,2276.48,2022-06-20 12:00:00,Electronics,Credit Card,4.0
4094,Customer_4094,Houston,2170.31,2022-06-20 13:00:00,Books,PayPal,4.0
4095,Customer_4095,Houston,3768.42,2022-06-20 14:00:00,Home,Cash,2.0
4096,Customer_4096,Los Angeles,4395.99,2022-06-20 15:00:00,Books,Cash,2.0
4097,Customer_4097,Houston,4439.37,2022-06-20 16:00:00,Home,Cash,3.0
4098,Customer_4098,New York,487.49,2022-06-20 17:00:00,Home,Credit Card,2.0
4099,Customer_4099,Phoenix,1817.52,2022-06-20 18:00:00,Books,Cash,2.0
4100,Customer_4100,Chicago,2983.4,2022-06-20 19:00:00,Clothing,Credit Card,3.0
4101,Customer_4101,Los Angeles,1680.41,2022-06-20 20:00:00,Electronics,PayPal,4.0
4102,Customer_4102,Houston,3895.98,2022-06-20 21:00:00,Electronics,Cash,1.0
4103,Customer_4103,Phoenix,1752.45,2022-06-20 22:00:00,Clothing,PayPal,3.0
4104,Customer_4104,Los Angeles,1812.0,2022-06-20 23:00:00,Books,PayPal,3.0
4105,Customer_4105,Houston,776.6,2022-06-21 00:00:00,Books,PayPal,2.0
4106,Customer_4106,New York,1710.89,2022-06-21 01:00:00,Electronics,Credit Card,3.0
4107,Customer_4107,Los Angeles,2856.39,2022-06-21 02:00:00,Home,Cash,3.0
4108,Customer_4108,,822.68,2022-06-21 03:00:00,Books,PayPal,2.0
4109,Customer_4109,New York,1203.53,2022-06-21 04:00:00,Clothing,Credit Card,1.0
4110,Customer_4110,Los Angeles,4783.63,2022-06-21 05:00:00,Books,Credit Card,3.0
4111,Customer_4111,New York,209.59,2022-06-21 06:00:00,Clothing,PayPal,
4112,Customer_4112,Phoenix,459.07,2022-06-21 07:00:00,Electronics,PayPal,4.0
4113,Customer_4113,Chicago,4734.57,2022-06-21 08:00:00,Books,Cash,4.0
4114,Customer_4114,Los Angeles,2046.17,2022-06-21 09:00:00,Home,Credit Card,2.0
4115,Customer_4115,Phoenix,4623.51,2022-06-21 10:00:00,Electronics,Credit Card,5.0
4116,Customer_4116,New York,2046.81,2022-06-21 11:00:00,Home,PayPal,1.0
4117,Customer_4117,Los Angeles,1957.47,2022-06-21 12:00:00,Home,Credit Card,3.0
4118,Customer_4118,Phoenix,3615.88,2022-06-21 13:00:00,Electronics,Credit Card,4.0
4119,Customer_4119,Los Angeles,3753.39,2022-06-21 14:00:00,Clothing,Cash,3.0
4120,Customer_4120,Phoenix,1686.68,2022-06-21 15:00:00,Books,Credit Card,5.0
4121,Customer_4121,Los Angeles,740.88,2022-06-21 16:00:00,Clothing,PayPal,5.0
4122,Customer_4122,Houston,834.92,2022-06-21 17:00:00,Electronics,Credit Card,1.0
4123,Customer_4123,Chicago,2214.96,2022-06-21 18:00:00,Books,PayPal,4.0
4124,Customer_4124,Los Angeles,272.6,2022-06-21 19:00:00,Home,Credit Card,3.0
4125,Customer_4125,Chicago,1460.7,2022-06-21 20:00:00,Clothing,Credit Card,5.0
4126,Customer_4126,Los Angeles,4414.06,2022-06-21 21:00:00,Home,PayPal,4.0
4127,Customer_4127,Houston,568.84,2022-06-21 22:00:00,Home,PayPal,5.0
4128,Customer_4128,Los Angeles,2229.66,2022-06-21 23:00:00,Electronics,PayPal,3.0
4129,Customer_4129,Los Angeles,1429.44,2022-06-22 00:00:00,Electronics,PayPal,5.0
4130,Customer_4130,Los Angeles,4524.63,2022-06-22 01:00:00,Clothing,Credit Card,2.0
4131,Customer_4131,Los Angeles,1192.61,2022-06-22 02:00:00,Books,Cash,4.0
4132,Customer_4132,Chicago,1265.49,2022-06-22 03:00:00,Electronics,Credit Card,4.0
4133,Customer_4133,New York,1398.86,2022-06-22 04:00:00,Electronics,Credit Card,
4134,Customer_4134,Phoenix,4552.24,2022-06-22 05:00:00,Books,Credit Card,1.0
4135,Customer_4135,Houston,2018.5,2022-06-22 06:00:00,Clothing,Credit Card,1.0
4136,Customer_4136,Houston,4554.29,2022-06-22 07:00:00,Electronics,PayPal,2.0
4137,Customer_4137,Phoenix,1263.0,2022-06-22 08:00:00,Electronics,PayPal,1.0
4138,Customer_4138,Los Angeles,4834.53,2022-06-22 09:00:00,Books,PayPal,4.0
4139,Customer_4139,Phoenix,1403.34,2022-06-22 10:00:00,Electronics,Cash,3.0
4140,Customer_4140,Phoenix,894.58,2022-06-22 11:00:00,Electronics,PayPal,4.0
4141,Customer_4141,Chicago,4945.77,2022-06-22 12:00:00,Electronics,PayPal,1.0
4142,Customer_4142,Chicago,2967.25,2022-06-22 13:00:00,Home,Cash,3.0
4143,Customer_4143,New York,2203.13,2022-06-22 14:00:00,Home,Credit Card,1.0
4144,Customer_4144,New York,4186.66,2022-06-22 15:00:00,Clothing,Cash,4.0
4145,Customer_4145,Phoenix,279.06,2022-06-22 16:00:00,Clothing,PayPal,3.0
4146,Customer_4146,Phoenix,550.43,2022-06-22 17:00:00,Books,PayPal,3.0
4147,Customer_4147,Los Angeles,4357.69,2022-06-22 18:00:00,Electronics,PayPal,3.0
4148,Customer_4148,Los Angeles,1420.63,2022-06-22 19:00:00,Home,PayPal,1.0
4149,Customer_4149,Phoenix,4320.1,2022-06-22 20:00:00,Electronics,Cash,3.0
4150,Customer_4150,Chicago,2346.46,2022-06-22 21:00:00,Electronics,Cash,1.0
4151,Customer_4151,Los Angeles,200.67,2022-06-22 22:00:00,Home,PayPal,1.0
4152,Customer_4152,New York,4072.18,2022-06-22 23:00:00,Books,Cash,3.0
4153,Customer_4153,New York,1341.63,2022-06-23 00:00:00,Clothing,PayPal,4.0
4154,Customer_4154,Houston,350.88,2022-06-23 01:00:00,Clothing,PayPal,3.0
4155,Customer_4155,Houston,3211.73,2022-06-23 02:00:00,Clothing,Cash,2.0
4156,Customer_4156,,454.53,2022-06-23 03:00:00,Books,Credit Card,5.0
4157,Customer_4157,New York,2478.1,2022-06-23 04:00:00,Clothing,PayPal,3.0
4158,Customer_4158,Los Angeles,4886.8,2022-06-23 05:00:00,Clothing,PayPal,5.0
4159,Customer_4159,Los Angeles,815.15,2022-06-23 06:00:00,Clothing,PayPal,4.0
4160,Customer_4160,Houston,529.23,2022-06-23 07:00:00,Books,Credit Card,3.0
4161,Customer_4161,New York,3554.74,2022-06-23 08:00:00,Electronics,PayPal,2.0
4162,Customer_4162,New York,3456.22,2022-06-23 09:00:00,Clothing,Cash,1.0
4163,Customer_4163,Houston,1570.32,2022-06-23 10:00:00,Clothing,PayPal,4.0
4164,Customer_4164,,2406.74,2022-06-23 11:00:00,Clothing,Cash,4.0
4165,Customer_4165,Chicago,3836.45,2022-06-23 12:00:00,Clothing,Cash,3.0
4166,Customer_4166,New York,878.48,2022-06-23 13:00:00,Books,Credit Card,3.0
4167,Customer_4167,Houston,2315.8,2022-06-23 14:00:00,Home,PayPal,
4168,Customer_4168,Chicago,3929.89,2022-06-23 15:00:00,Clothing,Credit Card,2.0
4169,Customer_4169,New York,1983.72,2022-06-23 16:00:00,Home,PayPal,1.0
4170,Customer_4170,Chicago,4356.87,2022-06-23 17:00:00,Clothing,Cash,
4171,Customer_4171,New York,4702.67,2022-06-23 18:00:00,Electronics,Cash,4.0
4172,Customer_4172,New York,4005.86,2022-06-23 19:00:00,Electronics,Credit Card,3.0
4173,Customer_4173,Los Angeles,1290.48,2022-06-23 20:00:00,Books,PayPal,
4174,Customer_4174,Phoenix,4317.44,2022-06-23 21:00:00,Electronics,Credit Card,1.0
4175,Customer_4175,Phoenix,1636.37,2022-06-23 22:00:00,Books,Cash,2.0
4176,Customer_4176,Chicago,3862.24,2022-06-23 23:00:00,Electronics,Cash,5.0
4177,Customer_4177,Houston,3133.51,2022-06-24 00:00:00,Electronics,PayPal,5.0
4178,Customer_4178,Chicago,4713.76,2022-06-24 01:00:00,Clothing,Credit Card,2.0
4179,Customer_4179,Chicago,2142.59,2022-06-24 02:00:00,Books,Cash,4.0
4180,Customer_4180,New York,3175.72,2022-06-24 03:00:00,Electronics,Cash,4.0
4181,Customer_4181,New York,4342.04,2022-06-24 04:00:00,Electronics,Cash,5.0
